accept_stat__,stepsize__,int_time__,energy__,lp__
1,2.67804,26.7804,5.03471,-4.32852
0.541441,2.67804,26.7804,3.09438,-2.86516
0.151332,2.67804,26.7804,4.70687,-4.65512
1,2.67804,26.7804,5.85807,-4.02908
1,2.67804,26.7804,5.67106,-4.92659
1,2.67804,26.7804,4.76664,-4.49804
1,2.67804,26.7804,2.819,-2.61262
0.513111,2.67804,26.7804,2.35285,-2.19471
0.932738,2.67804,26.7804,3.01258,-2.39387
1,2.67804,26.7804,2.23416,-1.18392
0.792543,2.67804,26.7804,2.78757,-1.64091
1,2.67804,26.7804,1.87725,-1.23708
0.973816,2.67804,26.7804,2.12583,-1.24928
0.934042,2.67804,26.7804,3.2206,-2.17028
1,2.67804,26.7804,7.01321,-1.54237
0.183107,2.67804,26.7804,6.12263,-5.93272
0.362157,2.67804,26.7804,10.1474,-6.24993
1,2.67804,26.7804,3.47937,-1.46894
0.638177,2.67804,26.7804,4.14815,-3.41684
1,2.67804,26.7804,3.55866,-1.89411
0.876692,2.67804,26.7804,3.1829,-2.47529
0.889678,2.67804,26.7804,2.80545,-2.2169
1,2.67804,26.7804,2.64266,-2.01314
0.812417,2.67804,26.7804,5.81119,-2.21484
0.321376,2.67804,26.7804,7.62653,-6.92392
1,2.67804,26.7804,5.15791,-3.71889
1,2.67804,26.7804,3.17016,-2.03115
0.481933,2.67804,26.7804,4.35344,-3.53969
0.670594,2.67804,26.7804,5.06148,-4.42575
0.841495,2.67804,26.7804,5.58394,-5.18937
0.685361,2.67804,26.7804,4.44106,-4.33441
0.403348,2.67804,26.7804,4.43208,-4.03228
0.380568,2.67804,26.7804,4.06025,-3.9518
0.372499,2.67804,26.7804,5.17897,-4.30777
1,2.67804,26.7804,6.20064,-3.51085
1,2.67804,26.7804,6.91258,-5.69096
0.501487,2.67804,26.7804,5.05821,-4.10472
0.2026,2.67804,26.7804,5.47527,-5.46167
1,2.67804,26.7804,7.24526,-4.43601
1,2.67804,26.7804,4.31328,-3.92991
1,2.67804,26.7804,4.09926,-4.07575
0.423675,2.67804,26.7804,5.90429,-4.62486
1,2.67804,26.7804,3.84293,-3.64785
1,2.67804,26.7804,3.32135,-3.00648
1,2.67804,26.7804,3.27194,-1.8817
0.971504,2.67804,26.7804,3.64564,-2.60077
1,2.67804,26.7804,3.04069,-1.56114
0.906855,2.67804,26.7804,2.51024,-1.99164
1,2.67804,26.7804,3.86572,-2.11367
0.956947,2.67804,26.7804,3.301,-3.19302
0.939111,2.67804,26.7804,2.9294,-1.94099
0.832656,2.67804,26.7804,3.35789,-2.60689
1,2.67804,26.7804,3.92036,-2.31802
0.740983,2.67804,26.7804,3.69471,-2.50611
0.683095,2.67804,26.7804,3.80185,-3.28374
0.630759,2.67804,26.7804,3.55039,-3.14757
0.815406,2.67804,26.7804,3.19042,-3.13141
0.848974,2.67804,26.7804,3.54293,-3.03506
1,2.67804,26.7804,3.00583,-1.56316
0.500312,2.67804,26.7804,4.60795,-3.25009
0.657731,2.67804,26.7804,3.22492,-2.61887
0.217239,2.67804,26.7804,4.79862,-4.12962
1,2.67804,26.7804,1.88716,-1.77918
0.988124,2.67804,26.7804,2.23148,-1.75315
0.826229,2.67804,26.7804,1.54988,-1.50685
1,2.67804,26.7804,3.294,-1.1088
0.272486,2.67804,26.7804,3.77396,-3.0691
0.415231,2.67804,26.7804,4.82676,-4.04878
1,2.67804,26.7804,4.33297,-3.62177
1,2.67804,26.7804,1.62113,-1.12163
0.866087,2.67804,26.7804,2.16638,-1.75391
1,2.67804,26.7804,6.28657,-1.72389
0.930433,2.67804,26.7804,7.15681,-5.11752
1,2.67804,26.7804,4.23044,-3.74461
0.982716,2.67804,26.7804,4.51397,-4.0046
1,2.67804,26.7804,3.67719,-3.43655
1,2.67804,26.7804,3.86045,-1.92745
1,2.67804,26.7804,4.95931,-2.76253
0.895535,2.67804,26.7804,4.09451,-3.85637
1,2.67804,26.7804,4.18988,-3.72965
1,2.67804,26.7804,4.12687,-3.42331
0.564183,2.67804,26.7804,4.50979,-4.04905
1,2.67804,26.7804,4.87788,-3.90986
0.831801,2.67804,26.7804,4.67611,-4.58796
0.750839,2.67804,26.7804,3.82143,-2.89377
1,2.67804,26.7804,3.10583,-2.87494
0.731466,2.67804,26.7804,5.08827,-1.68275
0.447576,2.67804,26.7804,5.84066,-5.44276
1,2.67804,26.7804,2.38356,-1.48111
0.862571,2.67804,26.7804,2.3293,-2.00746
0.889026,2.67804,26.7804,4.1224,-2.3571
1,2.67804,26.7804,1.35503,-1.31017
1,2.67804,26.7804,2.24499,-1.24496
0.88009,2.67804,26.7804,2.18274,-2.18209
1,2.67804,26.7804,2.8417,-1.23589
0.662219,2.67804,26.7804,2.41281,-2.40053
1,2.67804,26.7804,3.33947,-2.17228
1,2.67804,26.7804,3.69661,-2.57342
1,2.67804,26.7804,1.98821,-1.29544
0.864927,2.67804,26.7804,2.37607,-1.40184
0.846192,2.67804,26.7804,4.29072,-2.26447
1,2.67804,26.7804,4.27309,-3.86144
1,2.67804,26.7804,1.90505,-1.59002
0.953803,2.67804,26.7804,3.98055,-1.44444
0.339476,2.67804,26.7804,3.51951,-3.40924
1,2.67804,26.7804,1.52473,-1.12713
0.808488,2.67804,26.7804,1.66018,-1.39332
1,2.67804,26.7804,1.62714,-1.20595
0.81327,2.67804,26.7804,2.91145,-1.68373
1,2.67804,26.7804,1.60281,-1.15243
0.827118,2.67804,26.7804,1.95496,-1.36632
0.972861,2.67804,26.7804,3.70885,-1.85565
0.28898,2.67804,26.7804,2.53947,-2.51119
1,2.67804,26.7804,1.7834,-1.4729
0.89527,2.67804,26.7804,2.77116,-1.77962
0.718428,2.67804,26.7804,2.78066,-2.07517
1,2.67804,26.7804,2.37165,-1.62087
1,2.67804,26.7804,2.24462,-1.2305
0.678331,2.67804,26.7804,2.7483,-1.92883
0.819668,2.67804,26.7804,3.96857,-2.20834
1,2.67804,26.7804,2.11498,-1.54217
1,2.67804,26.7804,2.54527,-1.21558
0.638103,2.67804,26.7804,3.22008,-2.67455
1,2.67804,26.7804,2.81956,-1.46129
0.418684,2.67804,26.7804,4.43895,-3.48941
1,2.67804,26.7804,2.02454,-1.77123
1,2.67804,26.7804,1.30701,-1.1434
0.93846,2.67804,26.7804,2.25974,-1.33717
0.974701,2.67804,26.7804,2.21309,-2.21015
1,2.67804,26.7804,2.08551,-1.27767
0.979773,2.67804,26.7804,1.48617,-1.38185
1,2.67804,26.7804,3.87937,-1.14582
0.195326,2.67804,26.7804,5.67626,-5.42927
1,2.67804,26.7804,2.09268,-1.11682
0.72711,2.67804,26.7804,2.60084,-1.5699
0.927866,2.67804,26.7804,2.72564,-1.93692
0.917853,2.67804,26.7804,4.7533,-2.81005
0.209443,2.67804,26.7804,4.47683,-3.3873
1,2.67804,26.7804,2.73661,-1.46046
0.564461,2.67804,26.7804,4.12185,-2.71208
1,2.67804,26.7804,4.25144,-3.43076
1,2.67804,26.7804,4.19689,-2.12476
1,2.67804,26.7804,3.52698,-3.52528
1,2.67804,26.7804,3.25848,-2.89585
1,2.67804,26.7804,3.78006,-2.98718
0.802069,2.67804,26.7804,4.04421,-3.19192
1,2.67804,26.7804,2.74188,-2.23482
1,2.67804,26.7804,1.45827,-1.08057
0.801757,2.67804,26.7804,2.06192,-1.49213
1,2.67804,26.7804,2.04405,-1.21779
0.849306,2.67804,26.7804,2.31522,-1.53667
1,2.67804,26.7804,3.54671,-1.08085
0.611039,2.67804,26.7804,3.58123,-2.41031
1,2.67804,26.7804,3.87675,-2.73497
0.683956,2.67804,26.7804,5.63627,-3.12895
0.451159,2.67804,26.7804,5.36941,-5.2757
1,2.67804,26.7804,4.99522,-2.92979
1,2.67804,26.7804,2.82471,-2.31621
1,2.67804,26.7804,2.20308,-1.5716
1,2.67804,26.7804,3.30292,-1.45432
0.381004,2.67804,26.7804,2.2902,-2.19819
1,2.67804,26.7804,1.53849,-1.10265
0.896524,2.67804,26.7804,2.5988,-1.49403
0.768971,2.67804,26.7804,3.14066,-2.01523
0.691665,2.67804,26.7804,2.93017,-2.62457
0.91912,2.67804,26.7804,4.22042,-2.8802
1,2.67804,26.7804,3.5822,-3.5812
1,2.67804,26.7804,7.9663,-2.55412
1,2.67804,26.7804,6.35244,-5.20556
1,2.67804,26.7804,5.10299,-3.82612
1,2.67804,26.7804,4.21863,-1.89604
0.607081,2.67804,26.7804,2.93355,-2.11798
0.933984,2.67804,26.7804,3.81076,-2.9124
0.8295,2.67804,26.7804,7.46642,-3.92295
1,2.67804,26.7804,6.39827,-5.81884
0.345773,2.67804,26.7804,4.0997,-3.64308
0.293139,2.67804,26.7804,4.92646,-4.17933
0.674973,2.67804,26.7804,4.26647,-3.89028
0.208087,2.67804,26.7804,3.20872,-2.97563
0.235485,2.67804,26.7804,4.35,-3.95913
1,2.67804,26.7804,2.9727,-2.81348
1,2.67804,26.7804,2.38972,-1.94771
1,2.67804,26.7804,2.22039,-2.0996
0.931756,2.67804,26.7804,4.53961,-2.28105
1,2.67804,26.7804,2.35003,-2.14223
1,2.67804,26.7804,2.96505,-1.78772
0.571374,2.67804,26.7804,5.17121,-3.37415
0.987141,2.67804,26.7804,6.44863,-5.14275
0.410456,2.67804,26.7804,4.70392,-4.41686
0.859176,2.67804,26.7804,4.90316,-4.63348
0.875062,2.67804,26.7804,5.11224,-3.25573
1,2.67804,26.7804,5.60577,-4.06445
0.205891,2.67804,26.7804,6.33894,-5.8844
1,2.67804,26.7804,1.92937,-1.38362
1,2.67804,26.7804,2.51912,-1.51333
0.858467,2.67804,26.7804,2.51461,-2.15535
0.852695,2.67804,26.7804,4.61805,-2.67264
1,2.67804,26.7804,3.049,-1.67956
0.359791,2.67804,26.7804,6.48811,-3.44053
0.466273,2.67804,26.7804,2.66679,-2.54406
0.271527,2.67804,26.7804,6.34725,-3.68807
0.518685,2.67804,26.7804,7.55148,-5.72474
1,2.67804,26.7804,2.63853,-2.30351
0.824025,2.67804,26.7804,2.79928,-2.78546
1,2.67804,26.7804,2.77204,-2.36189
1,2.67804,26.7804,2.02882,-2.00073
0.984606,2.67804,26.7804,2.8671,-2.02806
0.92447,2.67804,26.7804,4.27992,-2.20789
0.931205,2.67804,26.7804,5.05255,-3.83695
1,2.67804,26.7804,2.61232,-2.20093
0.926634,2.67804,26.7804,2.98391,-2.55547
1,2.67804,26.7804,3.71876,-2.43917
1,2.67804,26.7804,3.36345,-2.90732
0.754584,2.67804,26.7804,3.50581,-3.33548
1,2.67804,26.7804,7.32484,-1.85663
0.710342,2.67804,26.7804,6.90427,-5.27946
1,2.67804,26.7804,3.40462,-3.04707
0.772117,2.67804,26.7804,3.48905,-2.86207
1,2.67804,26.7804,2.26924,-2.0469
0.977274,2.67804,26.7804,2.24439,-2.16565
0.974518,2.67804,26.7804,2.71151,-2.19935
1,2.67804,26.7804,4.24161,-2.52916
1,2.67804,26.7804,2.3026,-1.18306
0.703772,2.67804,26.7804,1.77411,-1.71165
1,2.67804,26.7804,2.65996,-1.07083
0.521518,2.67804,26.7804,3.08964,-2.91001
1,2.67804,26.7804,3.68795,-1.23981
0.92336,2.67804,26.7804,4.02232,-1.2957
0.587265,2.67804,26.7804,4.15767,-2.9801
1,2.67804,26.7804,3.84048,-2.11388
1,2.67804,26.7804,3.25778,-2.49241
1,2.67804,26.7804,4.50712,-2.3854
0.405602,2.67804,26.7804,2.6045,-2.39837
0.864565,2.67804,26.7804,4.99605,-2.28583
0.285166,2.67804,26.7804,7.43931,-6.05425
1,2.67804,26.7804,3.6039,-3.28534
0.896666,2.67804,26.7804,3.1201,-2.22681
0.785576,2.67804,26.7804,5.60429,-3.07593
0.316151,2.67804,26.7804,5.88397,-5.20065
0.971426,2.67804,26.7804,5.49182,-4.32571
1,2.67804,26.7804,7.91294,-5.19596
1,2.67804,26.7804,10.0011,-6.98227
1,2.67804,26.7804,8.5908,-7.90384
0.439195,2.67804,26.7804,7.59634,-3.02069
1,2.67804,26.7804,5.15787,-4.70985
0.60932,2.67804,26.7804,5.08657,-4.24402
1,2.67804,26.7804,8.39511,-4.87049
0.470988,2.67804,26.7804,7.77034,-6.90785
0.551255,2.67804,26.7804,4.54999,-3.03545
0.672767,2.67804,26.7804,5.07062,-4.64431
0.67538,2.67804,26.7804,3.88844,-3.53864
0.748244,2.67804,26.7804,3.91543,-3.69239
1,2.67804,26.7804,6.48482,-3.33545
1,2.67804,26.7804,3.52779,-3.44606
0.723086,2.67804,26.7804,2.74782,-2.65687
0.912226,2.67804,26.7804,3.91863,-2.16888
1,2.67804,26.7804,3.81058,-1.61219
0.724297,2.67804,26.7804,2.56609,-2.27021
0.929189,2.67804,26.7804,3.02614,-2.58071
1,2.67804,26.7804,3.42687,-2.4206
1,2.67804,26.7804,3.77774,-2.74508
0.881426,2.67804,26.7804,4.1383,-3.8909
1,2.67804,26.7804,2.01546,-1.75122
1,2.67804,26.7804,4.0651,-1.61457
0.220065,2.67804,26.7804,6.43369,-5.44527
1,2.67804,26.7804,3.28094,-1.35152
0.776199,2.67804,26.7804,3.78958,-2.83946
0.751249,2.67804,26.7804,3.69168,-3.51231
1,2.67804,26.7804,2.80455,-1.78258
1,2.67804,26.7804,2.42506,-1.35455
0.624941,2.67804,26.7804,2.75966,-2.3896
0.641327,2.67804,26.7804,3.24139,-2.32981
1,2.67804,26.7804,3.98729,-2.26149
1,2.67804,26.7804,3.34215,-1.62991
0.57967,2.67804,26.7804,4.37996,-2.7476
1,2.67804,26.7804,3.59605,-3.17327
1,2.67804,26.7804,2.76094,-2.35601
1,2.67804,26.7804,5.05162,-2.23599
0.852193,2.67804,26.7804,4.01787,-2.70744
1,2.67804,26.7804,2.89849,-2.79074
1,2.67804,26.7804,2.27015,-1.94435
0.919465,2.67804,26.7804,7.13253,-2.32164
0.483396,2.67804,26.7804,4.49194,-3.96674
1,2.67804,26.7804,2.94551,-2.80388
0.937807,2.67804,26.7804,3.33248,-2.4733
0.687381,2.67804,26.7804,4.13193,-2.7406
0.995646,2.67804,26.7804,3.89976,-3.65734
1,2.67804,26.7804,1.82013,-1.16355
0.745601,2.67804,26.7804,2.03858,-1.84583
1,2.67804,26.7804,3.64072,-1.66699
0.329278,2.67804,26.7804,3.31338,-2.93294
1,2.67804,26.7804,1.57637,-1.42979
1,2.67804,26.7804,1.90841,-1.20747
0.823353,2.67804,26.7804,3.73431,-1.93171
0.430855,2.67804,26.7804,2.47252,-2.2092
0.961584,2.67804,26.7804,8.76403,-1.6211
0.412141,2.67804,26.7804,4.76977,-3.22373
1,2.67804,26.7804,2.95126,-2.53335
1,2.67804,26.7804,1.69616,-1.66839
1,2.67804,26.7804,1.76368,-1.23724
1,2.67804,26.7804,1.56884,-1.16056
0.816356,2.67804,26.7804,1.50941,-1.40527
1,2.67804,26.7804,2.55156,-1.20953
0.880547,2.67804,26.7804,1.89496,-1.82651
1,2.67804,26.7804,1.60965,-1.18069
0.919113,2.67804,26.7804,1.6173,-1.56218
1,2.67804,26.7804,1.62583,-1.23609
0.910225,2.67804,26.7804,2.10323,-1.54136
1,2.67804,26.7804,1.4046,-1.28296
0.970681,2.67804,26.7804,2.94781,-1.3812
0.760162,2.67804,26.7804,4.85603,-3.15482
1,2.67804,26.7804,2.79807,-2.79638
1,2.67804,26.7804,2.29934,-2.06326
0.916186,2.67804,26.7804,2.29071,-1.99596
1,2.67804,26.7804,2.54207,-2.05907
1,2.67804,26.7804,3.48864,-2.42331
1,2.67804,26.7804,2.47395,-1.17817
0.916598,2.67804,26.7804,2.00883,-1.64337
1,2.67804,26.7804,1.55721,-1.3802
0.99456,2.67804,26.7804,1.50541,-1.40742
1,2.67804,26.7804,3.47867,-1.29282
0.235411,2.67804,26.7804,3.64862,-3.13067
1,2.67804,26.7804,1.31777,-1.20155
0.999637,2.67804,26.7804,2.32329,-1.23339
0.738095,2.67804,26.7804,2.38681,-2.04188
0.881249,2.67804,26.7804,5.77152,-2.00827
0.371073,2.67804,26.7804,6.26172,-5.63034
0.72841,2.67804,26.7804,6.88863,-5.0868
1,2.67804,26.7804,5.03198,-4.04915
0.358521,2.67804,26.7804,7.54714,-5.33808
1,2.67804,26.7804,3.99883,-3.30961
0.960068,2.67804,26.7804,4.00199,-3.58585
1,2.67804,26.7804,3.96791,-3.72647
1,2.67804,26.7804,4.86565,-3.63252
1,2.67804,26.7804,1.62651,-1.23106
0.93194,2.67804,26.7804,1.68718,-1.66368
1,2.67804,26.7804,2.8073,-1.2129
0.629194,2.67804,26.7804,5.44399,-2.88644
0.509739,2.67804,26.7804,7.02919,-5.08903
0.127123,2.67804,26.7804,5.57958,-4.69005
0.432716,2.67804,26.7804,6.778,-5.76576
1,2.67804,26.7804,5.39426,-4.82373
0.501891,2.67804,26.7804,5.84363,-4.4535
0.223582,2.67804,26.7804,5.83362,-5.1848
1,2.67804,26.7804,5.37235,-3.8665
0.420702,2.67804,26.7804,7.15644,-5.77658
0.1872,2.67804,26.7804,6.7868,-6.64941
1,2.67804,26.7804,4.1264,-3.51406
1,2.67804,26.7804,3.81639,-3.12463
0.386261,2.67804,26.7804,4.35486,-4.1954
1,2.67804,26.7804,2.10988,-2.06996
0.93904,2.67804,26.7804,2.16921,-2.15247
0.97121,2.67804,26.7804,2.21916,-2.19047
1,2.67804,26.7804,3.42228,-2.13576
0.856463,2.67804,26.7804,3.49903,-2.49442
1,2.67804,26.7804,2.13668,-1.12839
0.717882,2.67804,26.7804,1.75047,-1.71748
1,2.67804,26.7804,2.37312,-1.07258
0.644522,2.67804,26.7804,4.43056,-2.48741
0.31149,2.67804,26.7804,4.31703,-3.65821
1,2.67804,26.7804,3.08989,-1.7877
0.694961,2.67804,26.7804,5.46115,-3.36525
1,2.67804,26.7804,4.47891,-3.2446
0.944397,2.67804,26.7804,7.56242,-3.75942
1,2.67804,26.7804,6.11995,-6.06364
1,2.67804,26.7804,3.11519,-2.12406
0.976991,2.67804,26.7804,3.94702,-2.25781
0.950253,2.67804,26.7804,3.72941,-2.9383
0.337025,2.67804,26.7804,5.43405,-4.33833
0.631342,2.67804,26.7804,6.07255,-5.24922
1,2.67804,26.7804,2.69613,-2.42094
0.736491,2.67804,26.7804,1.6337,-1.56904
1,2.67804,26.7804,2.23101,-1.29097
0.782097,2.67804,26.7804,1.90458,-1.80186
1,2.67804,26.7804,3.73791,-1.76484
1,2.67804,26.7804,5.07478,-3.31461
1,2.67804,26.7804,4.38504,-1.3089
0.200734,2.67804,26.7804,3.848,-3.5011
1,2.67804,26.7804,3.27945,-1.63879
0.794521,2.67804,26.7804,3.14996,-3.11982
0.736902,2.67804,26.7804,3.10255,-2.50248
0.406471,2.67804,26.7804,4.66376,-3.65519
0.933062,2.67804,26.7804,4.33548,-3.68287
0.53016,2.67804,26.7804,4.93421,-4.28355
0.820525,2.67804,26.7804,4.61477,-4.03563
0.34002,2.67804,26.7804,7.91889,-3.92725
0.799572,2.67804,26.7804,8.05858,-7.68204
0.782326,2.67804,26.7804,5.66886,-5.05329
0.655686,2.67804,26.7804,5.50061,-4.89012
1,2.67804,26.7804,5.27819,-4.35885
0.943494,2.67804,26.7804,6.24015,-5.03636
1,2.67804,26.7804,2.86393,-1.89068
1,2.67804,26.7804,3.52597,-2.19489
0.717132,2.67804,26.7804,3.53546,-2.89919
1,2.67804,26.7804,2.51097,-1.58891
0.947979,2.67804,26.7804,2.67841,-2.25563
1,2.67804,26.7804,1.94375,-1.86167
0.946576,2.67804,26.7804,2.67249,-1.969
1,2.67804,26.7804,1.48509,-1.3409
1,2.67804,26.7804,3.07765,-1.26281
0.394909,2.67804,26.7804,2.9572,-2.85646
1,2.67804,26.7804,3.03328,-2.17371
1,2.67804,26.7804,3.54992,-2.90036
1,2.67804,26.7804,3.45379,-1.63558
0.469781,2.67804,26.7804,2.4106,-2.12777
0.884746,2.67804,26.7804,2.47705,-2.40875
0.917574,2.67804,26.7804,2.49869,-2.45106
1,2.67804,26.7804,3.21244,-2.01216
0.732238,2.67804,26.7804,3.25248,-3.05737
1,2.67804,26.7804,3.42569,-2.81752
1,2.67804,26.7804,4.44186,-3.298
1,2.67804,26.7804,4.61741,-3.23433
1,2.67804,26.7804,5.62017,-3.9471
1,2.67804,26.7804,2.1207,-2.03752
1,2.67804,26.7804,1.82272,-1.1203
0.8568,2.67804,26.7804,2.23811,-1.31634
0.96561,2.67804,26.7804,3.12907,-1.56762
0.553827,2.67804,26.7804,2.60203,-2.24088
1,2.67804,26.7804,2.15852,-1.81329
1,2.67804,26.7804,2.9163,-1.84382
1,2.67804,26.7804,3.03056,-2.11523
1,2.67804,26.7804,1.90569,-1.85237
1,2.67804,26.7804,1.5299,-1.45492
1,2.67804,26.7804,3.66846,-1.12089
0.483592,2.67804,26.7804,3.34131,-2.81045
1,2.67804,26.7804,2.04643,-1.80282
1,2.67804,26.7804,1.97282,-1.40063
0.893146,2.67804,26.7804,3.34317,-1.69579
0.988565,2.67804,26.7804,3.76719,-2.62631
1,2.67804,26.7804,2.05197,-1.06624
0.607087,2.67804,26.7804,1.88407,-1.76064
1,2.67804,26.7804,1.69047,-1.15379
0.740563,2.67804,26.7804,6.35782,-1.61048
0.319869,2.67804,26.7804,5.58129,-4.97442
0.948558,2.67804,26.7804,3.09524,-3.08525
1,2.67804,26.7804,1.8359,-1.12504
0.850252,2.67804,26.7804,2.89921,-1.9898
1,2.67804,26.7804,2.96021,-2.14375
0.951091,2.67804,26.7804,3.01068,-2.18723
1,2.67804,26.7804,4.24364,-2.64802
0.575588,2.67804,26.7804,3.84761,-3.41899
1,2.67804,26.7804,3.77278,-2.43264
1,2.67804,26.7804,9.5762,-3.49708
0.141,2.67804,26.7804,11.8248,-10.6993
1,2.67804,26.7804,6.54172,-5.32721
0.669868,2.67804,26.7804,2.6577,-2.54353
0.827863,2.67804,26.7804,2.73965,-2.13402
0.415574,2.67804,26.7804,3.89494,-2.1451
0.267527,2.67804,26.7804,4.19526,-3.54944
1,2.67804,26.7804,2.5358,-1.10428
0.656204,2.67804,26.7804,8.13653,-2.6677
1,2.67804,26.7804,6.9456,-5.92654
0.250847,2.67804,26.7804,4.42033,-2.94377
0.0896888,2.67804,26.7804,1.09832,-1.08568
0.0124921,2.67804,26.7804,5.36995,-4.47946
0.233337,2.67804,26.7804,5.09996,-4.25576
0.255514,2.67804,26.7804,5.44569,-4.80657
0.116466,2.67804,26.7804,7.00945,-4.90307
0.140263,2.67804,26.7804,5.12773,-3.62289
0.208013,2.67804,26.7804,5.75653,-4.9225
0.275699,2.67804,26.7804,5.91406,-4.63787
1,2.67804,26.7804,6.2789,-4.37422
1,2.67804,26.7804,6.19048,-5.71748
0.763522,2.67804,26.7804,4.933,-4.35966
0.596527,2.67804,26.7804,6.41613,-4.47781
0.513173,2.67804,26.7804,6.61062,-6.4535
0.332164,2.67804,26.7804,7.55888,-6.97183
0.634482,2.67804,26.7804,7.56748,-7.31782
0.710884,2.67804,26.7804,12.1728,-7.24132
1,2.67804,26.7804,11.6471,-11.504
0.162899,2.67804,26.7804,13.4529,-12.723
1,2.67804,26.7804,8.7172,-8.32341
0.913407,2.67804,26.7804,7.64067,-7.28943
0.184579,2.67804,26.7804,10.4334,-9.27421
0.919646,2.67804,26.7804,10.7354,-9.96369
0.350404,2.67804,26.7804,12.3524,-11.4679
0.169658,2.67804,26.7804,11.9677,-10.1038
1,2.67804,26.7804,1.5265,-1.51887
1,2.67804,26.7804,1.98544,-1.14859
1,2.67804,26.7804,1.91022,-1.10877
0.73998,2.67804,26.7804,2.26501,-1.55814
0.965338,2.67804,26.7804,3.13609,-1.65084
1,2.67804,26.7804,4.87278,-2.73467
0.456012,2.67804,26.7804,4.61171,-4.18267
1,2.67804,26.7804,2.43214,-2.37049
1,2.67804,26.7804,2.4978,-1.81686
1,2.67804,26.7804,5.27824,-2.06078
0.203546,2.67804,26.7804,7.02951,-6.23273
0.903186,2.67804,26.7804,6.80206,-5.69062
0.682487,2.67804,26.7804,4.1663,-4.00147
1,2.67804,26.7804,3.66405,-3.41081
0.701012,2.67804,26.7804,2.63575,-2.60892
1,2.67804,26.7804,3.8449,-1.98532
0.630681,2.67804,26.7804,3.76416,-3.30714
0.744616,2.67804,26.7804,3.34637,-2.47535
0.639768,2.67804,26.7804,3.48271,-3.17323
0.835201,2.67804,26.7804,2.18281,-2.15401
1,2.67804,26.7804,1.81779,-1.39094
0.969884,2.67804,26.7804,1.82906,-1.5952
0.882621,2.67804,26.7804,2.40005,-1.8454
1,2.67804,26.7804,3.07233,-1.62459
0.494457,2.67804,26.7804,4.54945,-3.26815
0.770411,2.67804,26.7804,5.06866,-3.11882
1,2.67804,26.7804,6.42366,-2.84992
1,2.67804,26.7804,5.37748,-5.3634
0.403625,2.67804,26.7804,3.65217,-3.18838
1,2.67804,26.7804,3.18355,-1.44992
0.936865,2.67804,26.7804,4.20695,-3.03372
1,2.67804,26.7804,3.15469,-2.8215
0.787179,2.67804,26.7804,3.24107,-2.394
1,2.67804,26.7804,4.21083,-1.91934
1,2.67804,26.7804,2.74722,-2.04727
1,2.67804,26.7804,2.45984,-2.20994
0.936142,2.67804,26.7804,2.6301,-2.36797
1,2.67804,26.7804,2.81889,-2.39076
1,2.67804,26.7804,2.05805,-1.27556
0.862013,2.67804,26.7804,3.3835,-1.99313
1,2.67804,26.7804,3.05254,-2.58005
0.938911,2.67804,26.7804,4.12432,-2.7278
1,2.67804,26.7804,2.57034,-1.82165
0.929568,2.67804,26.7804,5.68499,-2.0497
0.149766,2.67804,26.7804,6.87519,-6.25845
1,2.67804,26.7804,2.35131,-2.26349
1,2.67804,26.7804,2.99352,-1.71726
1,2.67804,26.7804,3.24827,-2.64616
1,2.67804,26.7804,1.9611,-1.68409
1,2.67804,26.7804,2.00835,-1.13544
0.772719,2.67804,26.7804,3.39977,-1.58214
0.408062,2.67804,26.7804,2.72758,-2.53545
1,2.67804,26.7804,1.60549,-1.23396
0.92259,2.67804,26.7804,2.41087,-1.52797
0.92944,2.67804,26.7804,3.16721,-2.29706
1,2.67804,26.7804,1.9064,-1.31793
0.898661,2.67804,26.7804,1.35609,-1.26834
1,2.67804,26.7804,5.86395,-1.24723
0.0998067,2.67804,26.7804,3.98346,-2.77246
1,2.67804,26.7804,3.43378,-2.34358
0.526929,2.67804,26.7804,4.03443,-3.87127
1,2.67804,26.7804,4.4735,-3.03723
0.949114,2.67804,26.7804,3.39002,-3.33961
1,2.67804,26.7804,3.73718,-3.26931
1,2.67804,26.7804,4.17207,-3.60252
0.956956,2.67804,26.7804,3.06449,-2.60728
1,2.67804,26.7804,2.57409,-1.15546
0.664741,2.67804,26.7804,5.29016,-2.64245
1,2.67804,26.7804,2.54293,-2.28332
1,2.67804,26.7804,3.79247,-1.9356
0.684124,2.67804,26.7804,3.14401,-2.04024
1,2.67804,26.7804,3.24625,-2.73519
1,2.67804,26.7804,1.38522,-1.31537
1,2.67804,26.7804,2.06094,-1.12446
0.738246,2.67804,26.7804,4.07407,-1.60421
0.251938,2.67804,26.7804,6.19265,-5.32065
1,2.67804,26.7804,2.0172,-1.14363
0.863578,2.67804,26.7804,2.12899,-1.47192
0.735914,2.67804,26.7804,3.08939,-2.18595
1,2.67804,26.7804,1.75937,-1.12277
0.904841,2.67804,26.7804,3.26322,-1.21639
0.318757,2.67804,26.7804,3.48506,-3.00871
1,2.67804,26.7804,2.01106,-1.5958
1,2.67804,26.7804,2.1642,-1.79617
0.954274,2.67804,26.7804,4.32983,-2.0136
0.834753,2.67804,26.7804,3.98312,-2.63391
1,2.67804,26.7804,7.568,-3.2456
1,2.67804,26.7804,4.86677,-4.12129
1,2.67804,26.7804,3.77281,-3.14937
0.668698,2.67804,26.7804,2.2936,-2.19213
1,2.67804,26.7804,2.52654,-1.96312
