"","platform","seed","delta.target","metric","eps.final","Npar","time.warmup","time.total","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","efficiency","model"
"111","tmb",28,0.98,"diag",0.00970034798701934,28,115.450134038925,200.223737001419,338.202078588527,1000,1000,314.606486157452,0.998999989014915,1.00020840180494,0.999285551168755,1.68912079882981,"sslog"
"112","admb",28,0.98,"diag",0.0126769,28,NA,22.6900000000023,256.377760285642,963.169848645087,1000,258.024979625646,0.998999906828962,1.0043833332894,0.999459640246095,11.2991520619487,"sslog"
"113","stan",29,0.98,"diag",0.0116084420056218,28,4.344,7.079,191.15321703606,926.846026048907,1000,208.071248488117,0.99899951855809,1.00547694354034,0.99934230389788,27.0028559169459,"sslog"
"114","tmbstan",29,0.98,"diag",0.0125274614129684,28,6.297,9.454,177.222187308406,894.498869584858,1000,166.831895075936,0.999000737189918,1.00509956446648,0.999753246677926,18.7457359116147,"sslog"
"115","tmb",29,0.98,"diag",0.0124071001271506,28,130.05909204483,185.80154299736,192.759759781528,844.2051231029,1000,200.188189459811,0.998999504221563,1.01770274218329,0.999588010003317,1.03744972550775,"sslog"
"116","admb",29,0.98,"diag",0.0115449,28,NA,21.2799999999988,299.397786134262,780.030865593133,1000,305.331387408977,0.999007368742006,1.0048188322926,0.999846104204284,14.0694448371371,"sslog"
"117","stan",30,0.98,"diag",0.0113526074291533,28,4.359,7.391,322.182213486303,932.844298271737,1000,306.819376052201,0.999002219917332,1.00591814320379,0.999706322774332,43.5911532250444,"sslog"
"118","tmbstan",30,0.98,"diag",0.0122060311704403,28,5.828,9.313,224.195025455089,804.115582891793,1000,247.286900346636,0.999010686947544,1.00598599453471,0.999393646521513,24.0733410775356,"sslog"
"119","tmb",30,0.98,"diag",0.011261653292124,28,124.513042926788,191.819527864456,296.192192186954,943.362813164801,1000,283.388099313263,0.999006591793188,1.01271262859591,1.00029302283425,1.54411907632392,"sslog"
"120","admb",30,0.98,"diag",0.0113378,28,NA,27.0499999999956,80.969696892458,1000,1000,64.9711625499998,0.999038081967282,1.00666086255792,1.00082727554303,2.9933344507383,"sslog"
